,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,month,year,day
1598,2018-05-19,2.34,2.561,1.0,18.4,7.0,5.0,0.0,5.0,2018,5,276,Saturday,2018-05,2018,2018-05-19
1599,2018-05-20,7.0,8.01,1.0,45.0,6.0,1.0,0.0,10.0,2018,5,276,Sunday,2018-05,2018,2018-05-20
1600,2018-05-21,12.0,2.759,2.15,14.6,18.0,0.0,11.0,5.0,2018,5,276,Monday,2018-05,2018,2018-05-21
1601,2018-05-22,3.67,2.33,3.0,8.062,7.0,0.0,6.0,6.0,2018,5,276,Tuesday,2018-05,2018,2018-05-22
1602,2018-05-23,1.5,3.66,0.0,11.0,7.0,0.0,0.0,7.0,2018,5,276,Wednesday,2018-05,2018,2018-05-23
1603,2018-05-24,2.0,1.99,5.0,20.2,6.0,1.0,10.0,1.0,2018,5,276,Thursday,2018-05,2018,2018-05-24
1604,2018-05-25,2.33,2.33,2.0,16.4,9.0,0.0,1.0,2.0,2018,5,276,Friday,2018-05,2018,2018-05-25
1605,2018-05-26,3.33,2.759,7.0,16.262,7.0,0.0,3.0,5.0,2018,5,276,Saturday,2018-05,2018,2018-05-26
1606,2018-05-27,6.33,4.518,5.0,49.262,6.0,1.0,0.0,11.0,2018,5,276,Sunday,2018-05,2018,2018-05-27
1607,2018-05-28,7.0,3.01,1.2,19.6,7.0,0.0,7.0,6.0,2018,5,276,Monday,2018-05,2018,2018-05-28
1608,2018-05-29,9.0,4.033,3.3,21.25,7.0,0.0,4.0,6.0,2018,5,276,Tuesday,2018-05,2018,2018-05-29
1609,2018-05-30,4.34,1.67,2.0,16.4,9.0,0.0,14.0,10.0,2018,5,276,Wednesday,2018-05,2018,2018-05-30
1610,2018-05-31,3.5,3.66,1.35,11.4,10.0,0.0,8.0,5.64,2018,5,276,Thursday,2018-05,2018,2018-05-31
1611,2018-06-01,12.33,2.18,4.0,29.0,9.0,0.0,5.0,3.0,2018,6,276,Friday,2018-06,2018,2018-06-01
1612,2018-06-02,8.0,3.086,4.0,23.0,9.0,3.0,7.0,9.0,2018,6,276,Saturday,2018-06,2018,2018-06-02
1613,2018-06-03,5.0,2.746,1.0,22.4,8.0,1.0,0.0,2.0,2018,6,276,Sunday,2018-06,2018,2018-06-03
1614,2018-06-04,3.33,3.0,6.0,19.0,3.0,0.0,6.0,6.0,2018,6,276,Monday,2018-06,2018,2018-06-04
1615,2018-06-05,4.33,3.67,1.05,20.0,7.0,2.0,0.0,7.0,2018,6,276,Tuesday,2018-06,2018,2018-06-05
1616,2018-06-06,6.0,2.34,0.15,17.25,16.0,3.0,0.0,2.0,2018,6,276,Wednesday,2018-06,2018,2018-06-06
1617,2018-06-07,2.0,4.528,0.25,19.0,11.0,1.0,10.0,2.0,2018,6,276,Thursday,2018-06,2018,2018-06-07
1618,2018-06-08,4.0,1.33,2.0,9.0,6.0,0.0,2.0,4.4,2018,6,276,Friday,2018-06,2018,2018-06-08
1619,2018-06-09,8.0,6.462,3.0,21.0,11.0,0.0,5.0,0.0,2018,6,276,Saturday,2018-06,2018,2018-06-09
1620,2018-06-10,2.66,4.693,5.0,33.2,7.0,0.0,0.0,3.0,2018,6,276,Sunday,2018-06,2018,2018-06-10
1621,2018-06-11,8.0,8.33,3.1,17.0,17.0,0.0,0.0,6.0,2018,6,276,Monday,2018-06,2018,2018-06-11
1622,2018-06-12,2.34,4.5,4.0,18.186,3.0,0.0,1.0,7.4,2018,6,276,Tuesday,2018-06,2018,2018-06-12
1623,2018-06-13,12.0,4.33,1.2,22.25,1.0,0.0,0.0,2.0,2018,6,276,Wednesday,2018-06,2018,2018-06-13
1624,2018-06-14,0.0,1.0,1.0,22.0,11.0,0.0,0.0,2.0,2018,6,276,Thursday,2018-06,2018,2018-06-14
1625,2018-06-15,1.0,0.066,0.3,11.133,10.0,0.0,8.0,2.0,2018,6,276,Friday,2018-06,2018,2018-06-15
1626,2018-06-16,3.34,6.383,5.0,10.0,5.0,0.0,2.0,7.0,2018,6,276,Saturday,2018-06,2018,2018-06-16
1627,2018-06-17,4.84,6.586,6.0,24.0,10.0,0.0,5.0,4.0,2018,6,276,Sunday,2018-06,2018,2018-06-17
1628,2018-06-18,4.5,1.33,2.1,14.0,4.0,0.0,1.0,6.0,2018,6,276,Monday,2018-06,2018,2018-06-18
1629,2018-06-19,4.0,3.34,4.0,23.0,8.0,0.0,5.0,3.0,2018,6,276,Tuesday,2018-06,2018,2018-06-19
1630,2018-06-20,3.66,4.528,2.5,15.062,8.0,3.0,11.0,2.6,2018,6,276,Wednesday,2018-06,2018,2018-06-20
1631,2018-06-21,3.35,2.913,4.0,36.0,5.0,0.0,5.0,10.5,2018,6,276,Thursday,2018-06,2018,2018-06-21
1632,2018-06-22,5.0,5.099,4.15,12.0,3.0,0.0,6.0,5.5,2018,6,276,Friday,2018-06,2018,2018-06-22
1633,2018-06-23,5.33,7.343,2.0,14.0,7.0,0.0,1.0,2.0,2018,6,276,Saturday,2018-06,2018,2018-06-23
1634,2018-06-24,1.67,4.746,2.0,29.0,10.0,0.0,0.0,3.0,2018,6,276,Sunday,2018-06,2018,2018-06-24
1635,2018-06-25,3.33,3.099,0.0,31.062,12.0,3.0,5.0,2.0,2018,6,276,Monday,2018-06,2018,2018-06-25
1636,2018-06-26,10.33,5.67,3.0,15.0,6.0,0.0,9.0,4.4,2018,6,276,Tuesday,2018-06,2018,2018-06-26
1637,2018-06-27,2.0,2.396,3.0,11.0,10.0,0.0,2.0,3.0,2018,6,276,Wednesday,2018-06,2018,2018-06-27
1638,2018-06-28,3.0,2.192,4.0,10.0,13.0,0.0,5.0,2.0,2018,6,276,Thursday,2018-06,2018,2018-06-28
1639,2018-06-29,1.0,3.0,2.0,10.0,8.0,0.0,0.0,4.0,2018,6,276,Friday,2018-06,2018,2018-06-29
1640,2018-06-30,6.84,3.34,7.0,26.8,10.0,2.0,0.0,4.0,2018,6,276,Saturday,2018-06,2018,2018-06-30
1641,2018-07-01,2.0,3.693,1.0,22.0,7.0,0.0,10.0,4.0,2018,7,276,Sunday,2018-07,2018,2018-07-01
1642,2018-07-02,3.33,6.33,3.0,24.6,18.0,0.0,3.0,7.0,2018,7,276,Monday,2018-07,2018,2018-07-02
1643,2018-07-03,6.34,2.33,1.0,13.6,9.0,0.0,8.0,3.0,2018,7,276,Tuesday,2018-07,2018,2018-07-03
1644,2018-07-04,1.0,2.83,3.5,16.25,6.0,0.0,22.0,7.0,2018,7,276,Wednesday,2018-07,2018,2018-07-04
1645,2018-07-05,4.33,2.759,4.0,15.0,6.0,3.0,3.0,1.0,2018,7,276,Thursday,2018-07,2018,2018-07-05
1646,2018-07-06,2.33,5.33,1.25,20.0,15.0,0.0,0.0,6.0,2018,7,276,Friday,2018-07,2018,2018-07-06
1647,2018-07-07,6.33,8.52,7.0,19.0,14.0,0.0,0.0,5.5,2018,7,276,Saturday,2018-07,2018,2018-07-07
1648,2018-07-08,7.33,5.211,2.0,28.0,10.0,0.0,5.0,4.0,2018,7,276,Sunday,2018-07,2018,2018-07-08
1649,2018-07-09,3.33,2.0,4.0,31.0,12.0,3.0,0.0,3.0,2018,7,276,Monday,2018-07,2018,2018-07-09
1650,2018-07-10,6.0,6.36,4.0,34.0,9.0,2.0,2.0,4.0,2018,7,276,Tuesday,2018-07,2018,2018-07-10
1651,2018-07-11,10.0,3.363,3.0,29.4,13.0,0.0,6.0,2.0,2018,7,276,Wednesday,2018-07,2018,2018-07-11
1652,2018-07-12,3.0,4.34,7.0,24.0,11.0,4.0,0.0,3.0,2018,7,276,Thursday,2018-07,2018,2018-07-12
1653,2018-07-13,1.34,2.67,1.15,22.0,5.0,0.0,2.0,3.0,2018,7,276,Friday,2018-07,2018,2018-07-13
1654,2018-07-14,0.0,3.2,0.0,26.0,8.0,0.0,0.0,1.4,2018,7,276,Saturday,2018-07,2018,2018-07-14
1655,2018-07-15,10.0,9.42,3.5,23.0,4.0,0.0,1.0,7.0,2018,7,276,Sunday,2018-07,2018,2018-07-15
1656,2018-07-16,9.33,5.023,1.0,22.0,8.0,0.0,0.0,3.0,2018,7,276,Monday,2018-07,2018,2018-07-16
1657,2018-07-17,2.33,3.66,2.0,29.4,13.0,0.0,0.0,6.0,2018,7,276,Tuesday,2018-07,2018,2018-07-17
1658,2018-07-18,2.5,2.837,5.0,10.0,17.0,0.0,12.0,6.0,2018,7,276,Wednesday,2018-07,2018,2018-07-18
1659,2018-07-19,6.84,4.0,3.0,16.0,14.0,1.0,0.0,3.0,2018,7,276,Thursday,2018-07,2018,2018-07-19
1660,2018-07-20,5.0,7.177,5.0,35.2,2.0,1.0,2.0,4.0,2018,7,276,Friday,2018-07,2018,2018-07-20
1661,2018-07-21,4.0,5.02,0.3,22.0,7.0,0.0,5.0,1.0,2018,7,276,Saturday,2018-07,2018,2018-07-21
1662,2018-07-22,3.66,4.34,0.0,31.0,4.0,0.0,5.0,6.0,2018,7,276,Sunday,2018-07,2018,2018-07-22
1663,2018-07-23,8.68,1.863,2.1,12.0,15.0,1.0,0.0,5.3,2018,7,276,Monday,2018-07,2018,2018-07-23
1664,2018-07-24,9.68,4.0,2.0,22.0,4.0,1.0,2.0,2.0,2018,7,276,Tuesday,2018-07,2018,2018-07-24
1665,2018-07-25,5.0,2.68,2.0,16.0,7.0,0.0,0.0,2.0,2018,7,276,Wednesday,2018-07,2018,2018-07-25
1666,2018-07-26,4.33,1.827,5.0,24.0,4.0,0.0,1.0,4.0,2018,7,276,Thursday,2018-07,2018,2018-07-26
1667,2018-07-27,2.34,3.34,3.0,19.4,11.0,0.0,1.0,6.0,2018,7,276,Friday,2018-07,2018,2018-07-27
1668,2018-07-28,6.0,4.01,1.0,24.5,9.0,0.0,0.0,3.0,2018,7,276,Saturday,2018-07,2018,2018-07-28
1669,2018-07-29,3.5,4.35,2.1,9.0,7.0,1.0,0.0,3.0,2018,7,276,Sunday,2018-07,2018,2018-07-29
1670,2018-07-30,3.0,6.33,5.3,26.0,9.0,2.0,0.0,4.0,2018,7,276,Monday,2018-07,2018,2018-07-30
1671,2018-07-31,7.33,3.736,3.0,13.0,5.0,0.0,0.0,3.0,2018,7,276,Tuesday,2018-07,2018,2018-07-31
1672,2018-08-01,1.0,2.34,1.0,14.0,9.0,1.0,1.0,7.0,2018,8,276,Wednesday,2018-08,2018,2018-08-01
1673,2018-08-02,0.0,1.0,0.0,11.0,11.0,0.0,2.0,5.0,2018,8,276,Thursday,2018-08,2018,2018-08-02
1674,2018-08-03,4.01,2.67,2.0,21.0,9.0,0.0,0.0,1.0,2018,8,276,Friday,2018-08,2018,2018-08-03
1675,2018-08-04,5.0,3.87,2.0,8.0,11.0,3.0,0.0,8.0,2018,8,276,Saturday,2018-08,2018,2018-08-04
1676,2018-08-05,6.0,0.99,5.0,13.0,4.0,2.0,6.0,1.3,2018,8,276,Sunday,2018-08,2018,2018-08-05
1677,2018-08-06,8.33,6.165,2.0,21.388,7.0,0.0,6.0,2.0,2018,8,276,Monday,2018-08,2018,2018-08-06
1678,2018-08-07,2.33,2.67,8.0,15.0,7.0,1.0,1.0,3.0,2018,8,276,Tuesday,2018-08,2018,2018-08-07
1679,2018-08-08,4.33,2.793,2.0,10.0,13.0,0.0,0.0,2.0,2018,8,276,Wednesday,2018-08,2018,2018-08-08
1680,2018-08-09,2.67,3.066,1.0,29.4,13.0,0.0,0.0,2.0,2018,8,276,Thursday,2018-08,2018,2018-08-09
1681,2018-08-10,6.0,4.0,4.0,19.0,4.0,0.0,0.0,2.0,2018,8,276,Friday,2018-08,2018,2018-08-10
1682,2018-08-11,4.0,4.133,6.0,37.0,16.0,1.0,5.0,10.0,2018,8,276,Saturday,2018-08,2018,2018-08-11
1683,2018-08-12,10.99,4.99,6.0,16.0,6.0,0.0,1.0,2.0,2018,8,276,Sunday,2018-08,2018,2018-08-12
1684,2018-08-13,3.33,5.02,2.0,23.25,15.0,0.0,3.0,2.0,2018,8,276,Monday,2018-08,2018,2018-08-13
1685,2018-08-14,1.33,2.736,5.0,12.0,9.0,0.0,4.0,5.0,2018,8,276,Tuesday,2018-08,2018,2018-08-14
1686,2018-08-15,8.34,4.199,2.0,32.2,13.0,2.0,0.0,1.0,2018,8,276,Wednesday,2018-08,2018,2018-08-15
1687,2018-08-16,3.33,8.729,4.0,27.4,6.0,3.0,5.0,5.0,2018,8,276,Thursday,2018-08,2018,2018-08-16
1688,2018-08-17,2.33,2.99,2.4,23.0,5.0,1.0,5.0,1.0,2018,8,276,Friday,2018-08,2018,2018-08-17
1689,2018-08-18,6.33,5.34,0.0,32.1,5.0,1.0,6.0,0.0,2018,8,276,Saturday,2018-08,2018,2018-08-18
1690,2018-08-19,6.33,4.495,1.0,19.9,3.0,0.0,5.0,6.0,2018,8,276,Sunday,2018-08,2018,2018-08-19
1691,2018-08-20,4.0,5.68,4.2,21.4,7.0,0.0,20.0,3.0,2018,8,276,Monday,2018-08,2018,2018-08-20
1692,2018-08-21,2.34,3.0,2.15,26.2,4.0,1.0,1.0,4.0,2018,8,276,Tuesday,2018-08,2018,2018-08-21
1693,2018-08-22,5.0,4.33,0.0,18.0,4.0,1.0,0.0,4.0,2018,8,276,Wednesday,2018-08,2018,2018-08-22
1694,2018-08-23,5.0,4.067,4.0,35.0,8.0,0.0,23.0,3.0,2018,8,276,Thursday,2018-08,2018,2018-08-23
1695,2018-08-24,4.0,2.34,1.0,38.5,7.0,0.0,21.0,4.0,2018,8,276,Friday,2018-08,2018,2018-08-24
1696,2018-08-25,3.67,4.01,3.2,27.0,4.0,0.0,6.0,2.5,2018,8,276,Saturday,2018-08,2018,2018-08-25
1697,2018-08-26,11.33,6.67,4.0,57.0,10.0,0.0,8.0,4.3,2018,8,276,Sunday,2018-08,2018,2018-08-26
1698,2018-08-27,3.34,1.0,9.0,16.0,6.0,0.0,1.0,1.0,2018,8,276,Monday,2018-08,2018,2018-08-27
1699,2018-08-28,2.0,2.68,1.0,26.4,7.0,1.0,0.0,3.0,2018,8,276,Tuesday,2018-08,2018,2018-08-28
1700,2018-08-29,6.67,2.67,1.3,28.5,10.0,1.0,5.0,3.0,2018,8,276,Wednesday,2018-08,2018,2018-08-29
1701,2018-08-30,2.33,2.736,3.0,38.0,7.0,0.0,4.0,2.0,2018,8,276,Thursday,2018-08,2018,2018-08-30
1702,2018-08-31,4.34,3.34,0.0,17.2,13.0,1.0,20.0,4.0,2018,8,276,Friday,2018-08,2018,2018-08-31
1703,2018-09-01,2.34,0.0,2.2,19.0,6.0,1.0,1.0,2.0,2018,9,276,Saturday,2018-09,2018,2018-09-01
1704,2018-09-02,6.68,5.373,3.0,20.0,5.0,0.0,5.0,2.0,2018,9,276,Sunday,2018-09,2018,2018-09-02
1705,2018-09-03,1.0,2.02,2.0,27.4,12.0,0.0,0.0,4.0,2018,9,276,Monday,2018-09,2018,2018-09-03
1706,2018-09-04,4.0,1.086,1.0,22.0,7.0,0.0,3.0,2.0,2018,9,276,Tuesday,2018-09,2018,2018-09-04
1707,2018-09-05,6.5,3.33,1.5,28.0,11.0,0.0,3.0,2.0,2018,9,276,Wednesday,2018-09,2018,2018-09-05
1708,2018-09-06,6.66,4.056,3.0,18.4,13.0,0.0,5.0,0.0,2018,9,276,Thursday,2018-09,2018,2018-09-06
1709,2018-09-07,2.0,1.746,4.0,42.0,6.0,0.0,22.0,7.7,2018,9,276,Friday,2018-09,2018,2018-09-07
1710,2018-09-08,10.0,2.34,6.1,35.4,12.0,0.0,10.0,1.0,2018,9,276,Saturday,2018-09,2018,2018-09-08
1711,2018-09-09,4.0,5.944,0.0,50.0,2.0,0.0,0.0,5.0,2018,9,276,Sunday,2018-09,2018,2018-09-09
1712,2018-09-10,7.0,2.406,2.0,49.4,14.0,3.0,1.0,2.0,2018,9,276,Monday,2018-09,2018,2018-09-10
1713,2018-09-11,9.0,2.726,3.0,50.6,15.0,0.0,6.0,4.0,2018,9,276,Tuesday,2018-09,2018,2018-09-11
1714,2018-09-12,4.0,3.0,2.0,35.0,18.0,0.0,5.0,0.0,2018,9,276,Wednesday,2018-09,2018,2018-09-12
1715,2018-09-13,2.83,3.086,1.0,20.6,5.0,2.0,12.0,2.0,2018,9,276,Thursday,2018-09,2018,2018-09-13
1716,2018-09-14,8.0,7.02,4.0,54.0,7.0,0.0,1.0,2.0,2018,9,276,Friday,2018-09,2018,2018-09-14
1717,2018-09-15,6.0,2.01,4.0,19.7,6.0,0.0,10.0,4.4,2018,9,276,Saturday,2018-09,2018,2018-09-15
1718,2018-09-16,3.33,0.67,3.25,24.25,6.0,1.0,7.0,3.0,2018,9,276,Sunday,2018-09,2018,2018-09-16
1719,2018-09-17,3.0,2.33,3.75,44.4,10.0,1.0,5.0,0.0,2018,9,276,Monday,2018-09,2018,2018-09-17
1720,2018-09-18,4.34,3.0,3.7,20.0,6.0,0.0,1.0,5.0,2018,9,276,Tuesday,2018-09,2018,2018-09-18
1721,2018-09-19,6.0,3.68,2.0,26.0,10.0,0.0,9.0,7.0,2018,9,276,Wednesday,2018-09,2018,2018-09-19
1722,2018-09-20,2.0,4.067,2.0,24.2,13.0,1.0,0.0,5.0,2018,9,276,Thursday,2018-09,2018,2018-09-20
1723,2018-09-21,4.66,5.837,1.0,33.1,10.0,0.0,1.0,3.0,2018,9,276,Friday,2018-09,2018,2018-09-21
1724,2018-09-22,6.0,3.833,1.5,31.6,6.0,1.0,23.0,3.0,2018,9,276,Saturday,2018-09,2018,2018-09-22
1725,2018-09-23,7.34,9.439,3.25,42.862,9.0,0.0,8.0,5.0,2018,9,276,Sunday,2018-09,2018,2018-09-23
1726,2018-09-24,7.33,3.67,5.5,53.8,7.0,0.0,9.0,2.0,2018,9,276,Monday,2018-09,2018,2018-09-24
1727,2018-09-25,6.0,4.736,3.3,53.85,11.0,0.0,22.0,2.0,2018,9,276,Tuesday,2018-09,2018,2018-09-25
1728,2018-09-26,3.0,9.0,6.0,41.4,9.0,1.0,0.0,3.0,2018,9,276,Wednesday,2018-09,2018,2018-09-26
1729,2018-09-27,4.0,6.567,4.6,19.0,11.0,0.0,7.0,3.0,2018,9,276,Thursday,2018-09,2018,2018-09-27
1730,2018-09-28,2.0,4.68,3.7,40.6,3.0,0.0,5.0,3.0,2018,9,276,Friday,2018-09,2018,2018-09-28
1731,2018-09-29,3.5,5.33,2.15,57.7,4.0,0.0,21.0,1.0,2018,9,276,Saturday,2018-09,2018,2018-09-29
1732,2018-09-30,11.01,2.01,2.0,54.0,9.0,1.0,3.0,3.0,2018,9,276,Sunday,2018-09,2018,2018-09-30
1733,2018-10-01,3.0,4.932,1.0,53.0,10.0,0.0,21.0,3.0,2018,10,276,Monday,2018-10,2018,2018-10-01
1734,2018-10-02,6.0,3.91,3.5,18.6,7.0,0.0,6.0,0.0,2018,10,276,Tuesday,2018-10,2018,2018-10-02
1735,2018-10-03,6.0,3.33,3.0,34.9,12.0,2.0,5.0,4.0,2018,10,276,Wednesday,2018-10,2018,2018-10-03
1736,2018-10-04,6.0,3.36,2.0,32.0,12.0,1.0,5.0,0.0,2018,10,276,Thursday,2018-10,2018,2018-10-04
1737,2018-10-05,4.84,3.397,1.1,22.8,7.0,0.0,14.0,1.0,2018,10,276,Friday,2018-10,2018,2018-10-05
1738,2018-10-06,2.0,5.36,3.2,59.25,4.0,0.0,3.0,0.1,2018,10,276,Saturday,2018-10,2018,2018-10-06
1739,2018-10-07,2.68,7.35,2.0,42.4,8.0,0.0,9.0,1.0,2018,10,276,Sunday,2018-10,2018,2018-10-07
1740,2018-10-08,4.0,1.68,3.0,30.0,18.0,5.0,0.0,3.0,2018,10,276,Monday,2018-10,2018,2018-10-08
1741,2018-10-09,2.0,1.67,1.0,30.0,18.0,0.0,29.0,1.0,2018,10,276,Tuesday,2018-10,2018,2018-10-09
1742,2018-10-10,9.0,8.01,4.1,41.2,13.0,0.0,20.0,2.0,2018,10,276,Wednesday,2018-10,2018,2018-10-10
1743,2018-10-11,2.0,2.33,2.1,31.0,15.0,0.0,0.0,1.0,2018,10,276,Thursday,2018-10,2018,2018-10-11
1744,2018-10-12,6.33,4.363,1.0,26.0,6.0,0.0,1.0,6.0,2018,10,276,Friday,2018-10,2018,2018-10-12
1745,2018-10-13,6.99,4.507,3.25,29.6,8.0,0.0,6.0,3.0,2018,10,276,Saturday,2018-10,2018,2018-10-13
1746,2018-10-14,2.34,6.01,6.2,51.7,9.0,2.0,0.0,6.0,2018,10,276,Sunday,2018-10,2018,2018-10-14
1747,2018-10-15,7.17,0.066,3.0,47.6,12.0,0.0,5.0,6.0,2018,10,276,Monday,2018-10,2018,2018-10-15
1748,2018-10-16,6.0,5.322,2.0,27.3,5.0,3.0,6.0,0.0,2018,10,276,Tuesday,2018-10,2018,2018-10-16
1749,2018-10-17,2.33,6.0,4.0,52.2,5.0,0.0,1.0,4.0,2018,10,276,Wednesday,2018-10,2018,2018-10-17
1750,2018-10-18,4.34,3.0,1.1,14.0,9.0,1.0,10.0,5.0,2018,10,276,Thursday,2018-10,2018,2018-10-18
1751,2018-10-19,4.0,2.066,0.0,10.6,5.0,2.0,6.0,4.0,2018,10,276,Friday,2018-10,2018,2018-10-19
1752,2018-10-20,2.34,2.02,2.0,33.0,9.0,0.0,34.0,5.0,2018,10,276,Saturday,2018-10,2018,2018-10-20
1753,2018-10-21,6.67,8.69,1.0,56.3,5.0,3.0,5.0,1.0,2018,10,276,Sunday,2018-10,2018,2018-10-21
1754,2018-10-22,2.66,7.01,3.3,18.8,8.0,0.0,28.0,1.3,2018,10,276,Monday,2018-10,2018,2018-10-22
1755,2018-10-23,2.34,2.0,0.45,44.8,9.0,1.0,11.0,3.0,2018,10,276,Tuesday,2018-10,2018,2018-10-23
1756,2018-10-24,4.0,2.109,5.0,37.2,7.0,0.0,10.0,1.5,2018,10,276,Wednesday,2018-10,2018,2018-10-24
1757,2018-10-25,5.33,5.429,3.0,52.2,12.0,0.0,33.0,3.0,2018,10,276,Thursday,2018-10,2018,2018-10-25
1758,2018-10-26,4.0,5.373,4.6,44.0,14.0,1.0,14.0,1.0,2018,10,276,Friday,2018-10,2018,2018-10-26
1759,2018-10-27,8.34,3.426,2.2,49.975,12.0,1.0,7.0,2.0,2018,10,276,Saturday,2018-10,2018,2018-10-27
1760,2018-10-28,5.33,5.33,1.6,53.75,9.0,3.0,13.0,3.0,2018,10,276,Sunday,2018-10,2018,2018-10-28
1761,2018-10-29,5.35,2.67,2.35,32.8,5.0,0.0,10.0,3.0,2018,10,276,Monday,2018-10,2018,2018-10-29
1762,2018-10-30,9.33,4.0,1.0,18.2,7.0,0.0,13.0,1.0,2018,10,276,Tuesday,2018-10,2018,2018-10-30
1763,2018-10-31,2.0,4.68,3.0,34.1,7.0,0.0,2.0,2.0,2018,10,276,Wednesday,2018-10,2018,2018-10-31
1764,2018-11-01,7.84,0.34,3.0,25.0,6.0,3.0,7.0,0.0,2018,11,276,Thursday,2018-11,2018,2018-11-01
1765,2018-11-02,5.14,1.845,0.0,32.6,8.2,0.0,1.0,3.3,2018,11,276,Friday,2018-11,2018,2018-11-02
1766,2018-11-03,3.0,3.0,6.2,45.4,2.0,0.0,0.0,2.0,2018,11,276,Saturday,2018-11,2018,2018-11-03
1767,2018-11-04,13.99,4.896,0.0,52.0,7.0,0.0,13.0,1.0,2018,11,276,Sunday,2018-11,2018,2018-11-04
1768,2018-11-05,6.33,2.34,6.0,29.0,14.0,0.0,13.0,2.3,2018,11,276,Monday,2018-11,2018,2018-11-05
1769,2018-11-06,3.33,6.68,10.55,37.7,8.0,0.0,13.0,2.5,2018,11,276,Tuesday,2018-11,2018,2018-11-06
1770,2018-11-07,7.0,1.863,3.0,38.9,15.0,3.0,8.0,0.0,2018,11,276,Wednesday,2018-11,2018,2018-11-07
1771,2018-11-08,3.0,1.573,6.0,38.0,5.0,0.0,16.0,2.0,2018,11,276,Thursday,2018-11,2018,2018-11-08
1772,2018-11-09,5.0,0.67,5.0,43.0,7.0,1.0,22.0,0.0,2018,11,276,Friday,2018-11,2018,2018-11-09
1773,2018-11-10,4.33,2.417,2.0,35.6,7.0,1.0,11.0,1.1,2018,11,276,Saturday,2018-11,2018,2018-11-10
1774,2018-11-11,11.0,4.246,2.0,33.65,14.0,0.0,10.0,1.0,2018,11,276,Sunday,2018-11,2018,2018-11-11
1775,2018-11-12,2.34,2.33,7.0,35.0,15.0,2.0,24.0,1.0,2018,11,276,Monday,2018-11,2018,2018-11-12
1776,2018-11-13,6.33,5.35,6.0,29.7,18.0,0.0,18.0,3.0,2018,11,276,Tuesday,2018-11,2018,2018-11-13
1777,2018-11-14,5.66,4.67,3.0,28.4,9.0,0.0,0.0,0.0,2018,11,276,Wednesday,2018-11,2018,2018-11-14
1778,2018-11-15,2.0,4.083,2.0,49.6,3.0,2.0,29.0,0.0,2018,11,276,Thursday,2018-11,2018,2018-11-15
1779,2018-11-16,8.33,2.66,4.0,21.5,6.0,0.0,6.0,0.4,2018,11,276,Friday,2018-11,2018,2018-11-16
1780,2018-11-17,8.0,2.34,1.0,39.0,5.0,0.0,13.0,2.0,2018,11,276,Saturday,2018-11,2018,2018-11-17
1781,2018-11-18,4.68,4.68,5.0,32.9,7.0,1.0,10.0,1.0,2018,11,276,Sunday,2018-11,2018,2018-11-18
1782,2018-11-19,6.01,2.44,2.0,47.2,6.0,3.0,3.0,0.0,2018,11,276,Monday,2018-11,2018,2018-11-19
1783,2018-11-20,5.33,3.803,4.0,31.5,4.0,1.0,10.0,3.0,2018,11,276,Tuesday,2018-11,2018,2018-11-20
1784,2018-11-21,7.0,2.34,3.25,22.0,5.0,0.0,5.0,1.0,2018,11,276,Wednesday,2018-11,2018,2018-11-21
1785,2018-11-22,8.0,7.066,3.0,22.4,9.0,0.0,15.0,2.0,2018,11,276,Thursday,2018-11,2018,2018-11-22
1786,2018-11-23,6.0,4.472,3.0,29.6,13.0,1.0,24.0,3.0,2018,11,276,Friday,2018-11,2018,2018-11-23
1787,2018-11-24,5.66,5.78,5.0,29.2,11.0,0.0,7.0,0.3,2018,11,276,Saturday,2018-11,2018,2018-11-24
1788,2018-11-25,5.33,3.593,3.15,19.1,6.0,1.0,3.0,2.0,2018,11,276,Sunday,2018-11,2018,2018-11-25
1789,2018-11-26,5.33,2.34,2.0,36.3,15.0,1.0,16.0,3.0,2018,11,276,Monday,2018-11,2018,2018-11-26
1790,2018-11-27,8.0,4.67,2.0,41.5,2.0,0.0,5.0,2.0,2018,11,276,Tuesday,2018-11,2018,2018-11-27
1791,2018-11-28,3.0,5.67,1.0,24.4,15.0,2.0,8.0,4.0,2018,11,276,Wednesday,2018-11,2018,2018-11-28
1792,2018-11-29,4.33,4.32,1.0,22.6,7.0,0.0,1.0,3.0,2018,11,276,Thursday,2018-11,2018,2018-11-29
1793,2018-11-30,1.0,3.01,1.0,22.4,3.0,0.0,0.0,2.5,2018,11,276,Friday,2018-11,2018,2018-11-30
1794,2018-12-01,7.0,8.779,2.05,41.0,7.0,3.0,13.0,2.0,2018,12,276,Saturday,2018-12,2018,2018-12-01
1795,2018-12-02,3.17,5.779,10.0,65.7,6.0,0.0,27.0,8.0,2018,12,276,Sunday,2018-12,2018,2018-12-02
1796,2018-12-03,6.0,5.083,2.1,44.0,13.0,0.0,13.0,1.0,2018,12,276,Monday,2018-12,2018,2018-12-03
1797,2018-12-04,2.5,3.0,3.0,32.2,11.0,0.0,5.0,3.0,2018,12,276,Tuesday,2018-12,2018,2018-12-04
1798,2018-12-05,5.33,3.726,3.5,41.3,13.0,0.0,15.0,2.0,2018,12,276,Wednesday,2018-12,2018,2018-12-05
1799,2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,12,276,Thursday,2018-12,2018,2018-12-06
